pub_nbr,app_year,sim_occ
2775141,2011,251
2725745,2011,818
2725745,2011,818
2786014,2012,818
2702680,2012,818
2712472,2012,722
2756090,2012,314
2710259,2012,818
2700111,2012,814
2702217,2012,711
2721354,2012,712
2766602,2012,818
2766602,2012,818
2718559,2012,818
2707597,2012,818
2705550,2012,814
2707911,2012,813
2766911,2012,812
2702263,2012,818
2702266,2012,818
2701995,2012,821
2732157,2012,818
2707702,2012,818
2707658,2012,818
2795201,2012,834
2700103,2012,732
2702087,2012,814
2702684,2012,818
2712401,2012,818
2702393,2012,818
2721193,2012,813
2707439,2012,732
2714506,2012,835
2710254,2012,215
2715106,2012,818
2712398,2012,818
2705247,2012,818
2702048,2012,814
2714805,2012,814
2734726,2012,818
2710288,2012,812
2721290,2012,814
2702267,2012,821
2702334,2012,818
2715828,2012,814
2712399,2012,817
2707907,2012,818
2707374,2012,813
2714415,2012,811
2707456,2012,813
2705552,2012,813
2704827,2012,818
2700105,2012,311
2705376,2012,818
2726918,2012,721
2710255,2012,818
2705252,2012,818
2714958,2012,814
2715162,2012,814
2715162,2012,814
2715900,2012,818
2715246,2012,818
2715247,2012,818
2715822,2012,215
2715244,2012,818
2715112,2012,711
2715125,2012,818
2715122,2012,817
2715794,2012,812
2715817,2012,813
2715114,2012,818
2705070,2012,817
2718008,2012,813
2702269,2012,818
2715113,2012,834
2726490,2012,813
2712859,2011,813
2712859,2011,215
2715790,2012,215
2721238,2012,712
2718978,2012,215
2718519,2012,711
2710257,2012,818
2710714,2012,818
2726593,2012,818
2726598,2012,812
2729295,2012,814
2721650,2012,812
2729967,2012,311
2718697,2012,311
2715805,2012,812
2715798,2012,742
2714625,2012,813
2714704,2012,331
2718395,2012,813
2715818,2012,813
2715118,2012,814
2718449,2012,817
2726532,2012,813
2718564,2012,818
2723544,2012,812
2714837,2012,813
2705251,2012,818
2714861,2012,813
2718561,2012,818
2718565,2012,818
2718450,2012,817
2715741,2012,812
2718451,2012,751
2718520,2012,711
2721291,2012,818
2718916,2012,818
2726889,2012,818
2712403,2012,818
2721294,2012,818
2721162,2012,813
2726623,2012,812
2721293,2012,818
2724390,2012,215
2707276,2012,818
2714520,2012,818
2715251,2012,211
2718977,2012,818
2718976,2012,812
2718975,2012,812
2704978,2012,933
2718983,2012,742
2715115,2012,711
2718989,2012,311
2756186,2012,814
2710256,2012,817
2702382,2012,315
2721711,2012,818
2726594,2012,812
2723670,2012,818
2734528,2012,814
2734527,2012,813
2730018,2012,818
2729551,2012,813
2711411,2012,814
2711411,2012,814
2715121,2012,818
2721642,2012,311
2726291,2012,732
2729972,2012,215
2718635,2012,712
2714875,2012,813
2718985,2012,818
2727206,2012,818
2726735,2012,817
2718637,2012,812
2714863,2012,817
2721295,2012,818
2718979,2012,818
2732479,2012,331
2724090,2012,224
2729822,2012,215
2720991,2012,813
2775065,2011,711
2775065,2011,711
2721163,2012,813
2737554,2012,814
2726394,2012,818
2726733,2012,818
2729697,2012,815
2729296,2012,817
2710437,2012,818
2710438,2012,818
2707657,2012,818
2732151,2012,818
2732152,2012,818
2740165,2012,814
2731954,2012,813
2726624,2012,812
2727152,2012,812
2737205,2012,818
2729357,2012,315
2723883,2012,818
2726283,2012,814
2732523,2012,818
2731955,2012,813
2739528,2012,754
2739529,2012,818
2742054,2012,813
2724388,2012,818
2732065,2012,212
2741604,2012,622
2732022,2012,813
2718453,2012,622
2724087,2012,818
2736805,2012,818
2727151,2012,814
2732153,2012,815
2731789,2012,815
2726737,2012,818
2786018,2012,818
2758661,2012,818
2735025,2012,742
2726734,2012,818
2715123,2012,818
2715123,2012,818
2729572,2012,816
2729698,2012,814
2729695,2012,818
2726736,2012,818
2727149,2012,215
2731767,2012,711
2726488,2012,813
2718562,2012,818
2748459,2012,812
2739846,2012,818
2721353,2012,812
2729968,2012,721
2739526,2012,818
2748877,2012,813
2737589,2012,215
2737541,2012,215
2740157,2012,215
2751420,2012,818
2739729,2012,818
2724385,2012,311
2737622,2012,818
2745028,2012,818
2729505,2012,813
2734816,2012,818
2734787,2012,812
2737591,2012,215
2742233,2012,816
2731772,2012,816
2769084,2012,814
2729506,2012,812
2737004,2012,812
2710258,2012,818
2764234,2012,818
2764234,2012,818
2739766,2012,812
2748100,2012,818
2729477,2012,813
2739848,2012,818
2718636,2012,812
2727155,2012,817
2773866,2012,818
2748064,2012,731
2783108,2012,818
2745006,2012,818
2736692,2012,818
2726797,2012,818
2715248,2012,818
2751422,2012,818
2748908,2012,818
2737105,2012,813
2700640,2012,813
2700641,2012,813
2700811,2012,818
2721722,2012,818
2724019,2012,834
2789067,2012,215
2737261,2012,818
2700814,2012,818
2700814,2012,818
2700815,2012,818
2700815,2012,818
2721292,2012,818
2751302,2012,813
2742234,2012,821
2740160,2012,818
2739727,2012,314
2737073,2012,813
2742144,2012,813
2704297,2012,818
2704297,2012,818
2704210,2012,712
2791384,2012,812
2724022,2012,818
2724020,2012,818
2745329,2012,335
2739796,2012,713
2739917,2012,818
2731859,2012,835
2758660,2012,817
2739563,2012,813
2740149,2012,812
2703468,2012,813
2732468,2012,817
2761685,2012,215
2745390,2012,215
2758372,2012,813
2745331,2012,818
2703640,2012,818
2706254,2012,818
2706254,2012,818
2705982,2012,933
2705982,2012,818
2705982,2012,834
2751897,2012,818
2751855,2012,813
2754183,2012,818
2760909,2012,814
2745375,2012,812
2783102,2012,818
2739849,2012,818
2753825,2012,818
2748460,2012,818
2745330,2012,818
2748317,2012,818
2739689,2012,721
2739702,2012,813
2708741,2012,818
2708741,2012,818
2756526,2012,721
2748286,2012,812
2752418,2012,818
2752418,2012,818
2709169,2012,818
2709162,2012,215
2703391,2012,813
2751424,2012,711
2753884,2012,311
2751850,2012,212
2732218,2012,311
2706306,2012,711
2700700,2012,812
2745376,2012,215
2706192,2012,711
2709160,2012,812
2709160,2012,812
2703644,2012,818
2703644,2012,818
2703666,2012,818
2703666,2012,818
2706231,2012,621
2706231,2012,621
2708738,2012,818
2751421,2012,818
2708732,2012,818
2708732,2012,818
2708733,2012,818
2708733,2012,818
2708487,2012,818
2708487,2012,818
2708509,2012,812
2708510,2012,812
2754219,2012,313
2748305,2012,817
2711487,2012,818
2711487,2012,818
2755919,2012,813
2776704,2012,818
2737181,2012,818
2753808,2012,818
2745327,2012,742
2742297,2012,818
2751841,2012,215
2745007,2012,818
2708740,2012,818
2711360,2012,812
2711588,2012,831
2711588,2012,818
2711990,2012,311
2711543,2012,313
2711543,2012,313
2756236,2012,818
2756227,2012,818
2751849,2012,742
2764185,2012,711
2755815,2012,815
2753826,2012,818
2711568,2012,711
2711568,2012,711
2711569,2012,711
2711569,2012,711
2753824,2012,818
2753827,2012,812
2758657,2012,818
2756078,2012,813
2756078,2012,816
2742080,2012,813
2739915,2012,432
2706308,2012,211
2711650,2012,818
2771913,2012,818
2713046,2012,818
2769090,2012,818
2742535,2012,721
2713480,2012,818
2713480,2012,721
2713478,2012,818
2713478,2012,818
2748342,2012,812
2761055,2012,814
2713409,2012,215
2713409,2012,215
2713468,2012,818
2713468,2012,818
2713044,2012,818
2713044,2012,818
2713043,2012,818
2748315,2012,816
2732470,2012,732
2761165,2012,834
2756237,2012,311
2755586,2012,226
2758658,2012,818
2761167,2012,818
2745371,2012,818
2708734,2012,818
2708734,2012,818
2708742,2012,818
2708742,2012,818
2712060,2012,721
2712060,2012,721
2761175,2012,818
2761166,2012,818
2748537,2012,818
2768808,2012,813
2763951,2012,813
2760735,2012,818
2761168,2012,818
2761169,2012,817
2710101,2012,815
2764239,2012,818
2742237,2012,818
2716904,2012,815
2716904,2012,731
2716434,2012,815
2716434,2012,815
2720237,2012,813
2720238,2012,812
2712851,2012,731
2712851,2012,731
2761174,2012,818
2758993,2012,215
2761173,2012,818
2761173,2012,818
2764016,2012,818
2764553,2012,812
2737203,2012,818
2715124,2012,818
2748313,2012,817
2719974,2012,818
2748434,2012,818
2754186,2012,834
2719624,2012,818
2708643,2012,815
2708643,2012,816
2764243,2012,818
2719890,2012,818
2719890,2012,818
2719833,2012,818
2719833,2012,818
2722726,2012,818
2722726,2012,818
2722724,2012,812
2722724,2012,812
2722959,2012,818
2722959,2012,212
2716907,2012,818
2716907,2012,818
2719895,2012,818
2719895,2012,818
2719893,2012,817
2719893,2012,818
2719892,2012,816
2719892,2012,818
2791975,2012,742
2758659,2012,818
2756525,2012,818
2766492,2012,813
2761674,2012,311
2758590,2012,817
2722855,2012,818
2722413,2012,813
2722522,2012,818
2751496,2012,311
2742538,2012,818
2761207,2012,814
2771920,2012,813
2756055,2012,812
2769091,2012,818
2771386,2012,814
2785816,2012,813
2782975,2012,813
2748316,2012,314
2764535,2012,732
2758560,2012,812
2725624,2012,215
2725624,2012,814
2756234,2012,711
2758518,2012,813
2722550,2012,912
2713477,2012,818
2725224,2012,818
2701261,2012,818
2701208,2012,818
2701208,2012,818
2701265,2012,313
2701265,2012,313
2700673,2012,813
2700673,2012,813
2701264,2012,818
2701264,2012,818
2701262,2012,818
2701262,2012,818
2701160,2012,731
2701160,2012,731
2780325,2012,813
2768919,2012,814
2760797,2012,813
2773721,2012,814
2761715,2012,313
2766476,2012,331
2728712,2012,818
2728332,2012,818
2728332,2012,818
2766471,2012,818
2761670,2012,311
2776718,2012,818
2737262,2012,818
2761164,2012,816
2756523,2012,742
2703643,2011,818
2703643,2011,818
2708831,2012,818
2708831,2012,818
2704207,2012,215
2703345,2012,813
2703345,2012,813
2703446,2012,813
2703446,2012,813
2702614,2012,812
2704209,2012,721
2704209,2012,721
2703639,2012,818
2706060,2012,813
2702615,2012,813
2704208,2012,311
2704208,2012,311
2702616,2012,721
2702005,2012,813
2703519,2012,818
2703519,2012,818
2702213,2012,712
2761672,2012,814
2766490,2012,816
2724382,2012,711
2776765,2012,818
2714521,2012,818
2768926,2012,813
2771753,2012,818
2764237,2012,818
2773864,2012,814
2761673,2012,742
2761171,2012,818
2766600,2012,818
2761172,2012,818
2788176,2012,212
2732155,2012,818
2766939,2012,215
2745008,2012,818
2759033,2012,215
2731115,2012,311
2731115,2012,311
2730622,2012,813
2730622,2012,813
2730623,2012,813
2730623,2012,813
2776634,2012,711
2766576,2012,818
2774185,2012,721
2771914,2012,311
2769024,2012,753
2737542,2012,742
2766332,2012,818
2764087,2012,314
2761667,2012,812
2776519,2012,814
2771909,2012,818
2761713,2012,818
2718640,2012,818
2730632,2012,814
2730633,2012,814
2730600,2012,814
2728179,2012,818
2776443,2012,818
2771441,2012,813
2768962,2012,817
2713045,2012,816
2730777,2012,818
2766607,2012,731
2732516,2012,742
2706897,2011,812
2716905,2012,814
2707321,2012,818
2716855,2012,812
2706232,2012,812
2705138,2012,314
2706288,2012,215
2707475,2012,813
2708743,2012,818
2708518,2012,311
2776539,2012,816
2776540,2012,817
2741024,2012,311
2741024,2012,311
2733824,2012,818
2776515,2012,813
2773502,2012,721
2730799,2012,818
2733749,2012,812
2783444,2012,818
2776710,2012,818
2771569,2012,818
2761204,2012,818
2736154,2012,818
2735674,2012,711
2735674,2012,711
2735731,2012,816
2735731,2012,816
2771958,2012,818
2771570,2012,818
2769448,2012,215
2773498,2012,818
2773869,2012,831
2771894,2012,818
2711400,2011,813
2711400,2011,813
2735818,2012,812
2710096,2012,817
2708735,2012,818
2708735,2012,818
2710097,2012,817
2711179,2012,813
2711179,2012,813
2708500,2012,813
2708500,2012,813
2710098,2012,813
2708503,2012,813
2708503,2012,813
2712730,2012,721
2712730,2012,721
2710099,2012,817
2709950,2012,314
2708504,2012,813
2708504,2012,813
2708505,2012,813
2708505,2012,813
2776637,2012,711
2777147,2012,215
2783103,2012,816
2776708,2012,818
2739711,2012,818
2777076,2012,814
2736084,2012,311
2736084,2012,311
2735377,2012,713
2736159,2012,818
2783107,2012,818
2776709,2012,818
2766599,2012,818
2783101,2012,818
2771458,2012,816
2780489,2012,812
2735378,2012,721
2735610,2012,817
2722523,2012,818
2773826,2012,815
2762719,2012,818
2762719,2012,818
2783104,2012,818
2730931,2012,812
2730931,2012,812
2730701,2012,811
2780581,2012,818
2774243,2012,812
2764236,2012,818
2735814,2012,432
2735730,2012,818
2731232,2012,818
2731232,2012,818
2730567,2012,813
2730779,2012,818
2730779,2012,818
2782847,2012,541
2788493,2012,813
2791105,2012,813
2717327,2012,215
2715904,2012,818
2719766,2012,621
2715126,2012,818
2717410,2012,818
2717410,2012,818
2712892,2012,813
2712892,2012,814
2716910,2012,818
2716910,2012,818
2714801,2012,813
2714733,2012,226
2717323,2012,812
2716993,2012,818
2715245,2012,818
2711972,2012,731
2712683,2012,732
2712683,2012,732
2771306,2012,812
2773912,2012,818
2783109,2012,834
2776705,2012,818
2783007,2012,813
2783007,2012,813
2783164,2012,818
2766335,2012,813
2788450,2012,813
2774188,2012,311
2717322,2011,711
2738929,2012,818
2738929,2012,812
2738322,2012,711
2738322,2012,711
2719971,2012,812
2719971,2012,812
2719972,2012,812
2719972,2012,812
2719973,2012,812
2719973,2012,812
2738133,2012,818
2738133,2012,818
2771171,2012,817
2736081,2012,818
2738318,2012,721
2769087,2012,818
2766938,2012,713
2794619,2012,814
2780589,2012,818
2741153,2012,818
2740750,2012,226
2740750,2012,226
2788617,2012,818
2773867,2012,818
2716994,2011,818
2716994,2011,818
2716995,2011,818
2741398,2012,818
2717328,2012,818
2717328,2012,721
2716835,2012,818
2716835,2012,818
2717411,2012,818
2717321,2012,812
2717321,2012,812
2715905,2012,818
2715008,2012,721
2717324,2012,215
2715928,2012,215
2716750,2012,314
2715130,2012,818
2717345,2012,813
2717329,2012,742
2717657,2012,818
2701266,2012,313
2717412,2012,818
2717412,2012,818
2717330,2012,812
2717332,2012,812
2728173,2012,818
2728173,2012,818
2715128,2012,721
2716908,2012,818
2716908,2012,818
2717325,2012,311
2717325,2012,311
2716760,2012,231
2717326,2012,215
2717320,2012,731
2717320,2012,731
2715800,2012,311
2715108,2012,818
2791501,2012,818
2786017,2012,818
2791499,2012,818
2791980,2012,721
2788618,2012,817
2789024,2012,814
2774186,2012,215
2786473,2012,215
2738383,2012,818
2797940,2012,813
2782810,2012,818
2786015,2012,818
2703368,2012,813
2744004,2012,813
2744004,2012,813
2738790,2012,812
2777075,2012,812
2788831,2012,215
2789027,2012,818
2780449,2012,751
2741026,2012,711
2704196,2012,215
2704196,2012,215
2785898,2012,731
2720050,2011,933
2720050,2011,933
2720337,2011,812
2719748,2011,818
2719748,2011,816
2740932,2012,818
2740933,2012,818
2740934,2012,818
2740928,2012,818
2718945,2012,215
2718447,2012,613
2706577,2012,813
2720276,2012,812
2720281,2012,311
2720281,2012,813
2720280,2012,215
2719834,2012,711
2719834,2012,812
2706578,2012,813
2720519,2012,721
2720519,2012,721
2719446,2012,812
2719716,2012,813
2720277,2012,721
2718652,2012,818
2722895,2012,742
2720278,2012,732
2719672,2012,211
2720274,2012,313
2783111,2012,711
2795000,2012,818
2783396,2012,812
2785849,2012,816
2788620,2012,818
2786422,2012,711
2788460,2012,813
2786433,2012,813
2791398,2012,812
2791274,2012,815
2785512,2012,813
2743500,2012,818
2743500,2012,818
2747252,2012,818
2747252,2012,818
2783110,2012,621
2791502,2012,818
2795104,2012,818
2785847,2012,751
2789026,2012,813
2791350,2012,314
2722960,2011,215
2722960,2011,131
2746231,2012,812
2783397,2012,818
2720990,2012,813
2719741,2012,813
2719741,2012,813
2720275,2012,215
2722417,2012,812
2722417,2012,812
2719742,2012,813
2719742,2012,818
2718553,2012,818
2721122,2012,817
2722612,2012,812
2722630,2012,818
2722630,2012,818
2722896,2012,721
2722896,2012,721
2719743,2012,813
2719743,2012,813
2723147,2012,215
2721043,2012,813
2722362,2012,732
2720279,2012,812
2721087,2012,813
2722958,2012,313
2722958,2012,818
2722894,2012,812
2759702,2012,818
2759702,2012,818
2746793,2012,311
2746322,2012,721
2746322,2012,813
2747233,2012,818
2747233,2012,818
2746570,2012,818
2746570,2012,818
2746578,2012,711
2746578,2012,711
2740817,2012,813
2795756,2012,818
2786434,2012,818
2788550,2012,818
2749764,2012,818
2712685,2012,721
2749766,2012,818
2749766,2012,431
2749765,2012,818
2749765,2012,814
2743502,2012,818
2743502,2012,818
2725098,2011,816
2725098,2011,816
2723829,2012,813
2723830,2012,813
2725587,2012,732
2728166,2012,818
2724021,2012,834
2721224,2012,834
2725677,2012,818
2724841,2012,814
2724841,2012,814
2721710,2012,215
2725400,2012,311
2725625,2012,541
2747101,2012,742
2746577,2012,818
2747154,2012,215
2747154,2012,215
2743170,2012,711
2743170,2012,711
2746885,2012,212
2769089,2012,818
2728175,2012,818
2728622,2012,251
2728622,2012,251
2728176,2012,818
2724439,2012,818
2728628,2012,812
2728628,2012,812
2725444,2012,818
2725444,2012,818
2728276,2012,812
2728276,2012,818
2728177,2012,742
2728662,2012,215
2725925,2012,813
2727154,2012,813
2728625,2012,813
2728625,2012,813
2725626,2012,742
2724854,2012,813
2725627,2012,818
2725627,2012,818
2724384,2012,812
2728663,2012,815
2728623,2012,311
2728623,2012,311
2791275,2012,814
2785801,2012,813
2785801,2012,813
2785802,2012,813
2791594,2012,352
2795164,2012,814
2795105,2012,817
2791062,2012,812
2740978,2012,818
2795106,2012,818
2791500,2012,817
2798198,2012,818
2786012,2012,818
2794763,2012,813
2795685,2012,215
2768775,2012,812
2756187,2012,818
2785803,2012,813
2789019,2012,215
2783105,2012,818
2788616,2012,711
2797893,2012,813
2727237,2012,817
2727237,2012,817
2730855,2012,311
2731209,2012,812
2730778,2012,818
2730778,2012,818
2726920,2012,311
2726919,2012,311
2752978,2012,818
2731147,2012,215
2731147,2012,215
2731210,2012,818
2791503,2012,818
2794820,2012,813
2794821,2012,817
2780646,2012,812
2791946,2012,812
2794877,2012,314
2794862,2012,314
2746483,2012,818
2798199,2012,818
2795677,2012,818
2791345,2012,813
2754891,2013,818
2754891,2013,818
2700813,2012,818
2700813,2012,818
2795109,2012,818
2795110,2012,816
2791593,2012,352
2795771,2012,818
2795102,2012,754
2783106,2012,818
2795107,2012,818
2780345,2012,813
2798068,2012,813
2791979,2012,818
2757259,2013,818
2757259,2013,818
2749545,2012,818
2749545,2012,818
2750139,2012,818
2750139,2012,818
2750140,2012,818
2749546,2012,818
2749546,2012,818
2750141,2012,818
2750141,2012,818
2750142,2012,818
2750142,2012,818
2798203,2012,818
2797732,2012,721
2795112,2012,818
2798206,2012,818
2795116,2012,816
2795118,2012,816
2798207,2012,818
2795119,2012,818
2797771,2012,834
2798718,2012,818
2798200,2012,818
2798134,2012,711
2798201,2012,818
2795108,2012,818
2795101,2012,818
2732535,2012,818
2733125,2012,732
2730634,2012,818
2730634,2012,813
2733176,2012,814
2733328,2012,818
2733117,2012,813
2732156,2012,818
2731223,2012,215
2731223,2012,215
2730781,2012,711
2730781,2012,711
2757662,2013,818
2757662,2013,818
2757663,2013,818
2757331,2013,818
2794641,2012,818
2798205,2012,814
2791072,2012,812
2789014,2012,818
2757593,2013,812
2757593,2013,721
2789015,2012,742
2788619,2012,818
2789016,2012,742
2794850,2012,813
2757592,2013,818
2795353,2012,812
2795691,2012,813
2759597,2013,817
2735729,2011,818
2735729,2011,818
2791346,2012,817
2739722,2012,751
2786080,2012,815
2788033,2012,314
2788564,2012,711
2791328,2012,817
2740150,2012,912
2733278,2012,712
2732159,2012,818
2732055,2012,817
2743967,2012,813
2735070,2012,215
2747234,2013,818
2712402,2012,315
2794818,2012,813
2794819,2012,813
2794735,2012,814
2794869,2012,817
2757229,2013,818
2720339,2013,431
2720339,2013,431
2759689,2013,215
2759689,2013,818
2759700,2011,818
2759700,2011,818
2795388,2012,818
2766601,2012,818
2760111,2013,818
2754908,2013,814
2754908,2013,814
2754886,2013,818
2754886,2013,818
2754887,2013,818
2754887,2013,818
2757251,2013,818
2757252,2013,817
2757252,2013,818
2757253,2013,818
2757253,2013,818
2757140,2013,813
2798204,2012,818
2761170,2013,817
2735542,2011,721
2795121,2012,813
2738816,2012,732
2738816,2012,732
2791344,2012,813
2777077,2012,813
2794823,2012,812
2738925,2012,818
2738925,2012,818
2736142,2012,741
2736142,2012,741
2738902,2012,818
2738902,2012,818
2738819,2012,812
2738819,2012,812
2738585,2012,211
2738823,2012,215
2735733,2012,818
2736144,2012,313
2738903,2012,313
2728624,2012,813
2735033,2012,812
2736143,2012,812
2736143,2012,812
2738912,2012,818
2738580,2012,211
2738820,2012,812
2738820,2012,812
2797705,2012,754
2795684,2012,812
2757254,2013,818
2757254,2013,818
2757255,2013,818
2757257,2013,215
2757257,2013,215
2759639,2013,711
2762723,2013,818
2748861,2012,311
2739653,2011,813
2739890,2011,812
2794134,2012,812
2738864,2012,813
2738864,2012,813
2741093,2012,311
2728626,2012,215
2741094,2012,812
2738927,2012,818
2740930,2012,818
2737620,2012,311
2746789,2012,818
2738821,2012,812
2738821,2012,812
2765178,2013,813
2795679,2012,818
2764930,2013,961
2765132,2013,818
2765308,2013,818
2765668,2013,215
2765668,2013,215
2794998,2012,818
2753765,2013,711
2794903,2012,751
2785818,2012,817
2765614,2013,814
2700695,2011,813
2700695,2011,818
2742235,2011,818
2743604,2011,818
2743604,2011,818
2794896,2012,813
2743521,2012,754
2743521,2012,812
2743081,2012,814
2743992,2012,732
2764316,2012,818
2743232,2012,812
2743936,2012,814
2742539,2012,818
2744005,2012,813
2744005,2012,813
2743336,2012,813
2743328,2012,813
2743328,2012,813
2743605,2012,818
2743605,2012,818
2742069,2012,314
2767708,2013,818
2767708,2013,818
2767709,2013,818
2767709,2013,251
2754977,2013,818
2798202,2012,818
2767696,2013,818
2796708,2012,818
2796708,2012,818
2767716,2013,818
2727140,2012,818
2767654,2013,711
2767654,2013,711
2785820,2012,818
2785819,2012,812
2758662,2012,818
2735864,2012,816
2735864,2012,215
2743969,2012,731
2753829,2012,818
2742236,2012,711
2747150,2012,813
2758663,2012,754
2746389,2012,818
2742112,2012,813
2745359,2012,814
2747159,2012,215
2770544,2013,721
2770271,2013,711
2770271,2013,711
2711989,2013,732
2711989,2013,732
2752935,2012,813
2744851,2012,813
2749620,2012,814
2748858,2012,812
2749399,2012,814
2749399,2012,814
2749781,2012,814
2749781,2012,814
2747152,2012,311
2748916,2012,812
2749409,2012,814
2749409,2012,814
2765278,2012,818
2765278,2012,812
2744906,2012,816
2773036,2013,215
2773036,2013,215
2772644,2013,818
2772644,2013,818
2772934,2013,813
2795114,2012,818
2704202,2013,818
2704202,2013,215
2776647,2013,711
2798676,2012,812
2770539,2013,215
2772587,2013,711
2767707,2013,818
2752886,2011,818
2752886,2011,742
2770272,2011,818
2752953,2011,215
2752953,2011,215
2752887,2011,812
2770194,2012,818
2752900,2012,813
2752900,2012,813
2752443,2012,813
2752443,2012,813
2752240,2012,813
2752240,2012,813
2752882,2012,215
2759696,2012,818
2752888,2012,742
2752473,2012,814
2752473,2012,814
2752883,2012,812
2752883,2012,812
2748091,2012,831
2752884,2012,215
2752884,2012,215
2703745,2012,812
2703745,2012,818
2757087,2012,813
2752936,2012,215
2752578,2012,818
2752621,2012,818
2752621,2012,818
2752889,2012,742
2752889,2012,742
2752885,2012,812
2751847,2012,742
2750243,2012,812
2774986,2013,813
2775531,2013,818
2775231,2013,711
2710271,2013,818
2765357,2013,818
2765357,2013,818
2713406,2013,311
2713406,2013,834
2778563,2013,818
2778403,2013,711
2767778,2013,818
2753689,2012,314
2755294,2012,421
2755243,2012,311
2753700,2012,816
2755241,2012,812
2755242,2012,732
2755242,2012,812
2755292,2012,818
2701206,2012,311
2778396,2013,818
2778396,2013,818
2778406,2013,818
2778404,2013,818
2778602,2013,818
2778602,2013,818
2778213,2013,812
2778389,2013,818
2778389,2013,818
2779255,2013,215
2781734,2013,818
2781734,2013,818
2756149,2012,752
2756150,2012,752
2757591,2012,215
2757591,2012,215
2757258,2012,818
2757258,2012,818
2757069,2012,815
2757069,2012,815
2781732,2013,818
2781732,2013,818
2733836,2013,818
2781719,2013,818
2781735,2013,818
2781735,2013,818
2783167,2013,812
2712049,2013,818
2712049,2013,215
2784839,2013,813
2784839,2013,215
2711382,2011,813
2711382,2011,813
2758237,2011,814
2759556,2011,813
2759556,2011,813
2759557,2011,813
2759557,2011,813
2759558,2011,813
2759559,2011,813
2758996,2012,211
2760054,2012,818
2758539,2012,812
2760055,2012,215
2758655,2012,818
2767789,2012,812
2767789,2012,812
2758491,2012,812
2759701,2012,818
2759701,2012,818
2747890,2012,818
2759698,2012,818
2758540,2012,813
2784106,2013,721
2784106,2013,721
2781736,2013,818
2781344,2013,815
2781344,2013,812
2781673,2013,818
2781673,2013,818
2763185,2011,812
2763185,2011,812
2762654,2011,712
2762654,2011,712
2763233,2012,813
2761381,2012,315
2763265,2012,313
2763265,2012,818
2762930,2012,732
2762930,2012,732
2763269,2012,313
2763269,2012,313
2762444,2012,732
2742589,2012,812
2763184,2012,812
2761176,2012,818
2763081,2012,812
2751131,2012,751
2767519,2012,352
2762514,2012,814
2762514,2012,814
2763190,2012,812
2763190,2012,812
2763187,2012,311
2763187,2012,311
2763188,2012,818
2713384,2013,812
2713384,2013,812
2784310,2013,711
2784310,2013,711
2784308,2013,818
2784308,2013,818
2783840,2013,721
2783840,2013,721
2784305,2013,818
2784305,2013,818
2784303,2013,818
2784303,2013,818
2784304,2013,817
2784304,2013,817
2784288,2013,818
2787510,2013,818
2787510,2013,818
2787511,2013,818
2787511,2013,818
2706580,2013,215
2787303,2013,818
2784309,2013,818
2784309,2013,818
2783975,2013,754
2783975,2013,754
2760780,2013,711
2765582,2011,215
2764763,2011,814
2764238,2012,818
2701161,2012,732
2701161,2012,732
2765616,2012,721
2767553,2012,814
2767553,2012,814
2767673,2012,818
2789930,2013,311
2775532,2013,215
2793392,2013,818
2793343,2013,818
2793271,2013,812
2789931,2013,818
2778407,2011,818
2766671,2011,812
2768014,2012,215
2767589,2012,813
2767589,2012,813
2767711,2012,818
2767840,2012,311
2767840,2012,311
2768028,2012,631
2789677,2013,812
2792591,2013,818
2796709,2013,711
2796709,2013,711
2769869,2011,834
2769869,2011,834
2788615,2012,818
2768954,2012,816
2770196,2012,817
2769455,2012,215
2770540,2012,215
2770541,2012,813
2770541,2012,813
2770551,2012,215
2770551,2012,813
2768966,2012,413
2769839,2012,732
2769839,2012,813
2751904,2012,814
2796740,2013,818
2796740,2013,818
2799944,2013,215
2799944,2013,215
2772698,2011,713
2771955,2011,215
2771957,2011,313
2772494,2012,813
2772494,2012,813
2773164,2012,215
2773164,2012,813
2772956,2012,732
2772956,2012,732
2772946,2012,834
2771182,2012,813
2772947,2012,818
2772645,2012,818
2771752,2012,812
2772945,2012,812
2773008,2012,818
2773008,2012,313
2769083,2012,818
2799215,2013,815
2799215,2013,815
2796712,2013,818
2790029,2013,818
2776707,2012,818
2711988,2013,215
2711988,2013,215
2799154,2013,713
2770195,2013,818
2770195,2013,818
2752690,2012,732
2752690,2012,814
2775140,2012,818
2774940,2012,814
2773646,2012,813
2778204,2012,311
2778204,2012,311
2773723,2012,812
2773761,2012,813
2774964,2012,713
2774964,2012,813
2773469,2012,818
2775584,2012,215
2775584,2012,215
2774980,2012,816
2774980,2012,816
2773656,2012,817
2775586,2012,315
2774263,2012,818
2775535,2012,732
2774173,2012,731
2773911,2012,818
2799711,2013,818
2799711,2013,818
2792869,2011,818
2792869,2011,818
2779262,2012,215
2778565,2012,818
2777049,2012,812
2778697,2012,818
2778697,2012,818
2779254,2012,812
2779254,2012,812
2778314,2012,818
2778193,2012,812
2770802,2012,215
2778698,2012,818
2779215,2012,818
2750201,2012,311
2752890,2012,818
2778699,2012,818
2734586,2013,813
2733368,2013,818
2733368,2013,818
2782183,2011,742
2782183,2011,215
2780587,2012,818
2781549,2012,813
2781549,2012,813
2781531,2012,814
2781531,2012,814
2769086,2012,818
2781580,2012,813
2782417,2012,813
2782102,2012,812
